Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,
1.0,337.765625,457.276763916,223.78515625,85.6328125,109.904701233,
1.0,321.5,463.595001221,223.20703125,86.44140625,109.904670715,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,322.90234375,348.171264648,317.2265625,88.01171875,525.900024414,
1.0,316.42578125,354.173950195,317.05859375,84.94140625,525.900085449,
1.0,313.5,360.181549072,319.9375,86.984375,525.900024414,
0.0,0.0,365.704833984,0.0,0.0,525.900085449,
1.0,313.0,369.004333496,323.0,83.28515625,525.900024414,
1.0,356.07421875,90.6488876343,323.34375,81.6328125,525.899963379,
0.0,0.0,369.006011963,0.0,0.0,525.899841309,
1.0,356.0390625,90.6786575317,323.21484375,81.8984375,525.899963379,
0.0,0.0,369.004058838,0.0,0.0,525.900024414,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,356.453125,88.0526657104,323.28125,81.6875,525.899963379,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,327.7421875,148.421325684,229.66015625,82.0703125,525.899841309,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,0.0,0.0,205.573043823,0.0,0.0,525.899841309,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,0.0,0.0,90.3639831543,0.0,0.0,525.899963379,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,0.0,0.0,145.64289856,0.0,0.0,525.899841309,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,327.359375,90.8000411987,245.8203125,84.8046875,525.899963379,
0.0,0.0,369.003570557,0.0,0.0,525.899841309,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,355.03125,81.5,320.05859375,77.03515625,525.899902344,
1.0,342.80078125,81.5000534058,225.6875,81.74609375,525.900024414,
1.0,342.55859375,81.5,225.5,81.4765625,525.899902344,
1.0,342.625,87.7905578613,225.5,81.28515625,525.900024414,
1.0,331.5,369.003265381,229.7578125,82.28515625,525.899780273,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,355.11328125,89.9320526123,320.25,76.453125,525.899902344,
0.0,0.0,95.9275283813,0.0,0.0,525.899963379,
0.0,0.0,101.926933289,0.0,0.0,525.900024414,
0.0,0.0,107.924499512,0.0,0.0,525.899902344,
0.0,0.0,113.930618286,0.0,0.0,525.899902344,
0.0,0.0,119.930328369,0.0,0.0,525.900024414,
1.0,372.0,125.944847107,236.0,76.21484375,525.900024414,
1.0,369.15625,131.92829895,238.66796875,77.82421875,525.900024414,
1.0,366.0,137.930145264,241.0,88.0234375,525.900024414,
1.0,360.51171875,143.930435181,242.09375,81.04296875,525.900024414,
1.0,357.5,149.935897827,244.23828125,86.5078125,525.900024414,
1.0,351.86328125,155.933074951,246.0078125,82.33984375,525.899902344,
1.0,348.984375,161.931747437,249.5,86.41015625,525.900024414,
0.0,0.0,167.929428101,0.0,0.0,525.899963379,
1.0,342.3359375,173.944656372,254.578125,84.4375,525.900024414,
1.0,335.30859375,179.927841187,254.65234375,83.671875,525.899963379,
1.0,334.02734375,185.929946899,257.828125,85.55078125,525.899963379,
1.0,327.98828125,191.931686401,258.8828125,85.171875,525.900024414,
1.0,325.640625,197.931686401,260.75,83.67578125,525.899841309,
0.0,0.0,203.935028076,0.0,0.0,525.900024414,
1.0,317.953125,209.932189941,264.92578125,83.26953125,525.900024414,
1.0,312.5,215.930450439,265.34765625,79.4453125,525.899963379,
1.0,313.0,221.932495117,269.0,79.10546875,525.899963379,
0.0,0.0,227.934555054,0.0,0.0,525.900024414,
0.0,0.0,233.933807373,0.0,0.0,525.900024414,
0.0,0.0,239.936264038,0.0,0.0,525.899963379,
0.0,0.0,245.93321228,0.0,0.0,525.900024414,
0.0,0.0,251.934494019,0.0,0.0,525.899902344,
0.0,0.0,257.933044434,0.0,0.0,525.900024414,
0.0,0.0,263.93460083,0.0,0.0,525.899902344,
0.0,0.0,269.934173584,0.0,0.0,525.900024414,
1.0,371.0,275.946563721,285.0,76.93359375,525.900024414,
1.0,366.5,281.934295654,288.70703125,78.140625,525.899902344,
1.0,365.09765625,287.932312012,289.73046875,89.0625,525.900024414,
1.0,359.546875,293.934814453,291.34375,82.921875,525.900085449,
1.0,358.03515625,299.933837891,296.44140625,86.375,525.899902344,
1.0,350.5,305.937805176,296.6640625,86.13671875,525.900024414,
1.0,348.80078125,311.935821533,301.0,82.45703125,525.899963379,
1.0,347.01953125,317.934539795,304.09375,78.90234375,525.900024414,
1.0,343.2421875,323.938171387,306.5,83.7265625,525.899902344,
1.0,336.95703125,329.933929443,306.09375,86.3046875,525.899902344,
1.0,334.3515625,335.936096191,308.81640625,87.17578125,525.900024414,
1.0,327.90234375,341.937927246,309.3125,84.74609375,525.900024414,
1.0,326.49609375,347.937286377,313.6953125,88.0390625,525.899841309,
1.0,319.8671875,353.940734863,313.08984375,85.078125,525.899963379,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,310.0,365.549621582,316.0,81.53125,525.899963379,
1.0,314.5,369.002532959,319.82421875,84.1953125,525.899963379,
1.0,355.03515625,88.7909011841,320.17578125,76.08203125,525.899963379,
1.0,315.3984375,94.1897888184,229.23828125,83.09375,525.899963379,
1.0,319.5,99.5900192261,228.34765625,79.51171875,525.899902344,
1.0,329.8125,104.995910645,231.5,84.8359375,525.899963379,
1.0,335.22265625,112.193885803,234.18359375,76.42578125,525.900024414,
1.0,311.0,117.599182129,234.0,88.609375,525.899963379,
1.0,314.80859375,122.990760803,235.15625,85.0859375,525.900024414,
1.0,323.49609375,130.190872192,237.23828125,91.39453125,525.900024414,
0.0,0.0,135.593032837,0.0,0.0,525.899902344,
0.0,0.0,140.991027832,0.0,0.0,525.899963379,
1.0,310.0,148.193756104,242.0,75.3046875,525.899963379,
0.0,0.0,153.591644287,0.0,0.0,525.900024414,
0.0,0.0,158.990966797,0.0,0.0,525.899963379,
0.0,0.0,166.191543579,0.0,0.0,525.900024414,
1.0,371.41015625,171.590866089,251.171875,77.67578125,525.899963379,
0.0,0.0,176.999389648,0.0,0.0,525.899963379,
0.0,0.0,184.194534302,0.0,0.0,525.899902344,
1.0,360.0859375,189.594985962,258.62890625,85.0859375,525.899963379,
1.0,368.0,194.996307373,260.0,83.8828125,525.899963379,
0.0,0.0,202.195755005,0.0,0.0,525.900024414,
1.0,350.5,207.601364136,264.6953125,82.8984375,525.899963379,
0.0,0.0,212.997970581,0.0,0.0,525.900085449,
1.0,364.0,220.196899414,269.0,87.16796875,525.899963379,
1.0,337.5,225.600402832,268.26953125,80.35546875,525.899963379,
1.0,345.5,230.997360229,270.5,83.30078125,525.899963379,
1.0,350.66796875,238.201004028,272.0234375,83.23828125,525.900024414,
1.0,326.953125,243.597198486,274.87109375,82.51953125,525.899963379,
1.0,331.19140625,248.998443604,275.6015625,84.22265625,525.900024414,
1.0,338.35546875,256.199523926,277.90234375,88.890625,525.899902344,
1.0,311.0,261.600341797,280.0,80.453125,525.899841309,
1.0,319.6875,267.000732422,283.2578125,88.3671875,525.900024414,
1.0,322.671875,274.200408936,284.5,84.8359375,525.899902344,
0.0,0.0,279.598205566,0.0,0.0,525.899902344,
0.0,0.0,284.999359131,0.0,0.0,525.899902344,
1.0,313.0,292.199554443,292.0,88.70703125,525.899963379,
0.0,0.0,297.605010986,0.0,0.0,525.900024414,
0.0,0.0,303.000274658,0.0,0.0,525.899841309,
0.0,0.0,310.199310303,0.0,0.0,525.899963379,
0.0,0.0,315.599090576,0.0,0.0,525.899902344,
0.0,0.0,322.800384521,0.0,0.0,525.899902344,
1.0,358.5,328.202514648,305.67578125,84.32421875,525.900024414,
1.0,367.0,333.600463867,309.0,86.09765625,525.899963379,
1.0,371.0,339.002197266,310.0,82.56640625,525.899841309,
0.0,0.0,346.200744629,0.0,0.0,525.900085449,
1.0,352.08203125,351.601135254,313.1171875,86.23046875,525.899963379,
1.0,359.953125,357.004119873,317.23046875,87.10546875,525.900024414,
1.0,363.046875,364.20123291,315.9375,81.1875,525.899902344,
1.0,339.6484375,369.006988525,319.49609375,84.38671875,525.900024414,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,355.015625,375.231506348,320.29296875,76.52734375,525.900024414,
1.0,346.71875,382.436462402,323.5,83.64453125,525.900024414,
1.0,318.63671875,387.835083008,323.5703125,83.91796875,525.899902344,
1.0,326.109375,393.235412598,328.5,81.2265625,525.900024414,
1.0,329.5,400.434967041,328.2421875,75.5625,525.900024414,
0.0,0.0,405.83682251,0.0,0.0,525.899963379,
1.0,311.0,411.23916626,333.0,77.47265625,525.900024414,
1.0,319.453125,418.438018799,336.65234375,87.33984375,525.899963379,
0.0,0.0,423.837799072,0.0,0.0,525.900024414,
0.0,0.0,429.242034912,0.0,0.0,525.899963379,
0.0,0.0,436.436553955,0.0,0.0,525.900024414,
0.0,0.0,441.83895874,0.0,0.0,525.899963379,
0.0,0.0,447.244659424,0.0,0.0,525.899902344,
0.0,0.0,454.43850708,0.0,0.0,525.899963379,
0.0,0.0,459.841247559,0.0,0.0,525.899902344,
0.0,0.0,465.235748291,0.0,0.0,525.899902344,
0.0,0.0,472.436920166,0.0,0.0,525.899963379,
1.0,358.15234375,477.83984375,355.25,82.6875,525.900024414,
1.0,364.0,483.241516113,359.0,80.41015625,525.899963379,
1.0,369.0,490.44229126,360.0,80.21875,525.900024414,
1.0,345.72265625,495.839294434,362.6015625,86.4296875,525.900024414,
1.0,349.33203125,501.239654541,364.375,84.75390625,525.899963379,
1.0,357.2734375,508.4402771,364.8671875,87.73828125,525.900024414,
1.0,328.9765625,512.757202148,368.171875,79.55078125,525.900024414,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,358.6796875,520.200134277,369.5,90.046875,525.899963379,
1.0,324.640625,525.60144043,369.2265625,83.359375,525.899902344,
1.0,331.5,530.99786377,372.3671875,84.7890625,525.899902344,
1.0,335.5,536.411804199,372.77734375,81.6171875,525.899841309,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,344.0390625,87.767906189,376.28125,85.76953125,525.900024414,
1.0,332.87109375,93.1661911011,229.84375,82.96484375,525.899963379,
1.0,337.89453125,100.368164062,228.2421875,79.34765625,525.900024414,
1.0,315.5,105.769989014,232.015625,85.05078125,525.900024414,
1.0,319.3203125,111.169433594,231.4921875,77.5859375,525.899963379,
1.0,329.20703125,118.369560242,236.5,86.5078125,525.899963379,
0.0,0.0,123.769134521,0.0,0.0,525.900024414,
1.0,311.0,129.167022705,237.0,89.6796875,525.900024414,
1.0,313.015625,136.367492676,238.58984375,78.4765625,525.900024414,
0.0,0.0,141.769500732,0.0,0.0,525.900024414,
0.0,0.0,147.177627563,0.0,0.0,525.899963379,
0.0,0.0,154.373138428,0.0,0.0,525.900024414,
0.0,0.0,159.77041626,0.0,0.0,525.899963379,
0.0,0.0,165.170394897,0.0,0.0,525.900024414,
0.0,0.0,172.371551514,0.0,0.0,525.900024414,
1.0,364.50390625,177.776290894,254.4765625,82.609375,525.899902344,
1.0,371.0,183.172134399,255.0,75.71875,525.899963379,
0.0,0.0,190.372375488,0.0,0.0,525.900024414,
1.0,354.5,195.773208618,260.5,84.33203125,525.900024414,
0.0,0.0,201.169372559,0.0,0.0,525.899902344,
1.0,367.0,208.36958313,263.0,80.21484375,525.899902344,
0.0,0.0,213.770202637,0.0,0.0,525.899963379,
1.0,350.5,219.171066284,269.0078125,87.16015625,525.899902344,
1.0,355.5,226.371398926,268.09765625,81.23828125,525.899963379,
1.0,332.68359375,231.770492554,270.2734375,83.8203125,525.900024414,
1.0,337.41015625,237.17678833,272.12109375,83.98046875,525.899963379,
1.0,344.5,244.37171936,274.5,82.3828125,525.899963379,
1.0,316.828125,249.771743774,277.1015625,75.8046875,525.900024414,
1.0,325.78125,255.173171997,279.00390625,86.73046875,525.899902344,
1.0,329.1640625,262.370605469,278.91015625,85.984375,525.899963379,
0.0,0.0,267.774871826,0.0,0.0,525.899963379,
0.0,0.0,273.17098999,0.0,0.0,525.900024414,
1.0,317.41796875,280.369781494,285.953125,88.88671875,525.899963379,
0.0,0.0,285.77154541,0.0,0.0,525.899963379,
0.0,0.0,291.171203613,0.0,0.0,525.899963379,
0.0,0.0,298.371917725,0.0,0.0,525.900024414,
0.0,0.0,303.773223877,0.0,0.0,525.899902344,
0.0,0.0,309.172027588,0.0,0.0,525.900024414,
0.0,0.0,316.374450684,0.0,0.0,525.900085449,
1.0,371.0,321.772888184,304.0,77.62109375,525.900024414,
0.0,0.0,327.180419922,0.0,0.0,525.899963379,
0.0,0.0,334.376464844,0.0,0.0,525.899963379,
1.0,357.60546875,339.777435303,309.77734375,82.875,525.900024414,
1.0,366.0,345.176147461,312.0,88.2890625,525.900024414,
1.0,371.0,352.37677002,313.0,85.07421875,525.899902344,
1.0,346.3359375,357.776153564,317.3125,87.28515625,525.899963379,
1.0,350.0,363.176727295,316.0,81.69921875,525.899902344,
1.0,357.97265625,370.376586914,319.640625,82.76953125,525.900024414,
1.0,329.5,375.778106689,320.38671875,76.58203125,525.899902344,
1.0,337.0546875,381.17791748,324.16796875,84.6953125,525.900024414,
1.0,340.8046875,388.378509521,323.66796875,84.15234375,525.900024414,
1.0,316.5,393.777099609,329.10546875,81.4609375,525.899963379,
1.0,320.1328125,399.178588867,327.65625,79.24609375,525.900024414,
1.0,328.92578125,406.379486084,332.10546875,84.40625,525.899902344,
0.0,0.0,411.780456543,0.0,0.0,525.899902344,
1.0,311.0,417.185058594,335.0,86.265625,525.899902344,
1.0,315.15234375,424.379394531,336.85546875,84.140625,525.900024414,
0.0,0.0,429.7784729,0.0,0.0,525.900024414,
0.0,0.0,435.178466797,0.0,0.0,525.899963379,
0.0,0.0,442.376708984,0.0,0.0,525.899963379,
0.0,0.0,447.781188965,0.0,0.0,525.899902344,
0.0,0.0,453.180603027,0.0,0.0,525.899963379,
0.0,0.0,460.379669189,0.0,0.0,525.900024414,
0.0,0.0,465.776977539,0.0,0.0,525.899963379,
0.0,0.0,471.178955078,0.0,0.0,525.900024414,
0.0,0.0,478.379516602,0.0,0.0,525.899963379,
1.0,356.5,483.778839111,359.9296875,82.5859375,525.899963379,
1.0,360.203125,489.179718018,360.4765625,80.0234375,525.900024414,
1.0,367.0,496.380065918,361.0,83.8515625,525.900024414,
1.0,339.5,501.777740479,364.62109375,83.9765625,525.899963379,
1.0,348.12890625,507.187255859,364.8984375,88.63671875,525.899963379,
1.0,351.6484375,514.376464844,368.35546875,78.7265625,525.900024414,
1.0,327.81640625,519.77734375,369.74609375,90.3671875,525.899902344,
1.0,331.45703125,525.179443359,369.16796875,83.3828125,525.899963379,
1.0,339.3125,532.378845215,372.640625,85.6640625,525.899963379,
1.0,311.51953125,537.778930664,372.828125,81.625,525.899963379,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,350.0546875,346.082702637,331.08984375,85.2421875,525.899963379,
1.0,349.17578125,299.522277832,327.23828125,83.9453125,525.899902344,
1.0,358.5625,206.522369385,312.5,78.73046875,525.900024414,
0.0,0.0,114.425971985,0.0,0.0,525.900024414,
0.0,0.0,82.3113708496,0.0,0.0,525.900024414,
1.0,329.5625,81.5003967285,241.5,78.8515625,525.899963379,
1.0,344.078125,81.5004272461,242.5,76.11328125,525.899902344,
1.0,343.82421875,81.5001983643,241.5,78.44140625,525.899963379,
1.0,343.859375,81.5000991821,242.5,76.62109375,525.899963379,
0.0,0.0,87.9704284668,0.0,0.0,525.899902344,
1.0,331.63671875,100.574073792,246.765625,77.8046875,525.899902344,
1.0,314.5,118.57333374,246.21875,83.31640625,525.900024414,
0.0,0.0,129.372238159,0.0,0.0,525.900024414,
0.0,0.0,141.974533081,0.0,0.0,525.900024414,
0.0,0.0,147.37562561,0.0,0.0,525.900024414,
0.0,0.0,159.97492981,0.0,0.0,525.900024414,
0.0,0.0,172.572540283,0.0,0.0,525.900024414,
1.0,363.0234375,177.971923828,269.4296875,83.921875,525.899902344,
0.0,0.0,190.573440552,0.0,0.0,525.900024414,
1.0,352.5,194.173294067,275.8046875,84.2109375,525.900024414,
0.0,0.0,208.57069397,0.0,0.0,525.900024414,
0.0,0.0,219.373565674,0.0,0.0,525.900024414,
1.0,353.59765625,231.977264404,283.06640625,78.421875,525.899963379,
1.0,335.30859375,237.372146606,287.921875,79.91015625,525.900024414,
1.0,343.203125,249.971511841,290.9609375,79.98828125,525.900024414,
1.0,322.9765625,262.575805664,293.98046875,85.26171875,525.900024414,
0.0,0.0,267.975128174,0.0,0.0,525.900024414,
0.0,0.0,280.574798584,0.0,0.0,525.900024414,
0.0,0.0,284.175476074,0.0,0.0,525.900024414,
1.0,328.84375,298.576843262,304.1328125,88.890625,525.900024414,
0.0,0.0,309.378326416,0.0,0.0,525.900024414,
0.0,0.0,314.777130127,0.0,0.0,525.899963379,
0.0,0.0,327.377990723,0.0,0.0,525.899963379,
0.0,0.0,339.980804443,0.0,0.0,525.900024414,
1.0,364.0,352.581695557,328.0,84.7890625,525.899902344,
1.0,344.28125,357.980255127,331.3203125,84.875,525.899963379,
1.0,348.2734375,370.581298828,330.49609375,76.265625,525.899963379,
1.0,327.85546875,388.583740234,334.8515625,78.953125,525.900024414,
1.0,314.71484375,399.383300781,340.33203125,85.34765625,525.900024414,
1.0,327.5,404.784881592,345.8046875,82.79296875,525.899902344,
1.0,330.98046875,417.382019043,346.140625,84.1796875,525.899902344,
1.0,312.8125,429.531860352,350.5,79.29296875,525.899902344,
0.0,0.0,447.535461426,0.0,0.0,525.900024414,
0.0,0.0,460.134368896,0.0,0.0,525.900024414,
1.0,371.0,463.733734131,365.0,76.87109375,525.899902344,
1.0,310.0,478.133453369,365.0,83.015625,525.900024414,
1.0,362.625,488.934570312,372.5,85.4375,525.899902344,
0.0,0.0,494.781280518,0.0,0.0,525.900024414,
1.0,370.0,506.93270874,377.0,88.3515625,525.899963379,
1.0,361.15625,519.536071777,381.75390625,76.19921875,525.900024414,
1.0,337.73046875,524.935424805,382.33984375,80.7109375,525.900024414,
1.0,345.109375,537.531921387,384.1328125,85.18359375,525.899963379,
1.0,326.1328125,541.501647949,391.28515625,83.90625,525.900024414,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,0.0,0.0,541.49987793,0.0,0.0,525.899963379,
0.0,0.0,81.50025177,0.0,0.0,525.900024414,
1.0,343.62109375,88.5076446533,241.5,78.3984375,525.900024414,
1.0,322.92578125,99.0087203979,246.81640625,77.328125,525.899963379,
1.0,341.69140625,103.50592804,246.40234375,83.57421875,525.900024414,
1.0,363.8671875,111.009208679,248.82421875,75.61328125,525.900024414,
1.0,334.30078125,115.508308411,250.12109375,88.2734375,525.900024414,
1.0,353.86328125,123.009178162,251.0,83.234375,525.900024414,
1.0,325.37109375,127.510475159,253.78515625,90.93359375,525.900024414,
0.0,0.0,135.015670776,0.0,0.0,525.900085449,
1.0,315.44921875,141.00604248,255.99609375,86.171875,525.899963379,
0.0,0.0,153.008178711,0.0,0.0,525.900024414,
0.0,0.0,165.010574341,0.0,0.0,525.899963379,
0.0,0.0,177.00982666,0.0,0.0,525.899963379,
0.0,0.0,189.010452271,0.0,0.0,525.900024414,
0.0,0.0,201.011627197,0.0,0.0,525.899963379,
0.0,0.0,213.014038086,0.0,0.0,525.900024414,
1.0,366.0,225.011154175,282.0,89.37109375,525.900024414,
1.0,358.58203125,237.011505127,285.01953125,86.171875,525.899902344,
1.0,349.5,241.515930176,288.23828125,84.296875,525.900085449,
1.0,370.0,249.014465332,291.0,84.65234375,525.899841309,
1.0,341.0,253.512985229,294.0,84.2734375,525.899902344,
1.0,360.6953125,261.014831543,293.4375,86.15234375,525.900024414,
1.0,331.5,265.51071167,297.90625,87.5,525.900024414,
1.0,350.8984375,279.015045166,299.5,81.7890625,525.899963379,
1.0,316.0859375,291.011291504,303.09765625,83.078125,525.900024414,
1.0,310.0,303.013671875,306.0,80.26953125,525.899902344,
0.0,0.0,315.014984131,0.0,0.0,525.899963379,
0.0,0.0,327.013702393,0.0,0.0,525.899902344,
0.0,0.0,339.014678955,0.0,0.0,525.900024414,
0.0,0.0,351.016998291,0.0,0.0,525.899963379,
1.0,369.5,363.019195557,328.8515625,75.0234375,525.900024414,
1.0,362.7734375,375.015350342,332.0703125,85.02734375,525.899902344,
1.0,353.21484375,379.516723633,336.23828125,85.25390625,525.899963379,
0.0,0.0,387.015197754,0.0,0.0,525.899902344,
1.0,342.90234375,391.520355225,340.0,87.46484375,525.899841309,
1.0,363.89453125,399.019836426,341.48046875,81.890625,525.900024414,
1.0,334.0546875,405.015777588,345.5,83.875,525.899841309,
1.0,327.2734375,417.019439697,346.08203125,84.0078125,525.900024414,
1.0,319.77734375,429.01953125,350.59765625,79.2421875,525.899902344,
0.0,0.0,441.018310547,0.0,0.0,525.899963379,
0.0,0.0,453.018981934,0.0,0.0,525.899902344,
0.0,0.0,465.019714355,0.0,0.0,525.900024414,
0.0,0.0,477.020294189,0.0,0.0,525.899963379,
0.0,0.0,489.019714355,0.0,0.0,525.900024414,
0.0,0.0,501.021881104,0.0,0.0,525.899963379,
1.0,364.0,505.518280029,380.0,88.66015625,525.899902344,
0.0,0.0,505.518280029,0.0,0.0,525.899963379,
1.0,354.1328125,517.520141602,383.8359375,89.859375,525.900024414,
0.0,0.0,525.021362305,0.0,0.0,525.899902344,
1.0,344.1640625,529.521972656,384.99609375,85.4921875,525.899963379,
1.0,363.5,541.505371094,385.7265625,79.953125,525.899963379,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,343.76953125,81.5000305176,241.76171875,82.42578125,525.899902344,
1.0,343.74609375,81.4999694824,241.75,82.4765625,525.899902344,
1.0,343.72265625,81.5,241.75,82.5078125,525.899963379,
1.0,343.7265625,81.5,241.73046875,82.3359375,525.900024414,
1.0,343.6875,81.5,241.73828125,82.76171875,525.899963379,
1.0,343.6328125,81.5000991821,241.75,82.4609375,525.900024414,
1.0,343.76171875,81.4999694824,241.7421875,82.34375,525.899902344,
1.0,343.71875,81.4999694824,241.77734375,82.546875,525.899841309,
1.0,343.7578125,81.5000762939,241.734375,82.5703125,525.899963379,
1.0,343.5,88.7450332642,241.8828125,83.1171875,525.900024414,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,1.0,315.05859375,89.4953308105,246.0625,82.32421875,525.899963379,
0.0,0.0,93.6974868774,0.0,0.0,525.899902344,
1.0,328.83203125,99.9895019531,244.2578125,81.68359375,525.899902344,
1.0,322.828125,106.294761658,248.8984375,83.54296875,525.899963379,
1.0,313.0,112.595169067,251.0,76.73828125,525.899963379,
0.0,0.0,118.894828796,0.0,0.0,525.899963379,
0.0,0.0,125.195510864,0.0,0.0,525.900024414,
0.0,0.0,129.394592285,0.0,0.0,525.899963379,
1.0,310.0,135.695129395,254.0,79.57421875,525.900024414,
0.0,0.0,141.993301392,0.0,0.0,525.899902344,
0.0,0.0,148.294235229,0.0,0.0,525.899963379,
0.0,0.0,154.600769043,0.0,0.0,525.900024414,
0.0,0.0,160.896316528,0.0,0.0,525.900024414,
1.0,364.12109375,167.194488525,265.1640625,83.16015625,525.899902344,
1.0,357.234375,171.392486572,269.84765625,84.05859375,525.899963379,
0.0,0.0,177.697860718,0.0,0.0,525.899963379,
0.0,0.0,183.997024536,0.0,0.0,525.900024414,
1.0,363.9453125,190.297622681,273.84375,85.5859375,525.899963379,
1.0,356.15234375,196.595840454,275.859375,84.046875,525.899902344,
0.0,0.0,202.898620605,0.0,0.0,525.899963379,
1.0,338.8984375,209.196777344,279.21875,82.71484375,525.900024414,
1.0,327.37109375,213.397659302,280.76953125,81.14453125,525.899902344,
1.0,357.53125,219.695785522,284.2890625,86.921875,525.899902344,
1.0,346.40234375,226.002212524,283.87890625,78.33203125,525.900024414,
1.0,339.453125,232.298171997,288.6015625,80.1328125,525.900024414,
1.0,327.5,238.596908569,288.6953125,76.25,525.899902344,
1.0,319.5,244.898788452,290.65234375,82.6171875,525.900024414,
1.0,310.0,251.205657959,291.0,83.046875,525.900024414,
0.0,0.0,255.397689819,0.0,0.0,525.899963379,
1.0,325.5,261.700439453,293.9921875,85.7421875,525.899902344,
1.0,317.890625,268.007904053,296.7265625,89.07421875,525.900024414,
0.0,0.0,274.300628662,0.0,0.0,525.900024414,
0.0,0.0,280.598236084,0.0,0.0,525.899902344,
0.0,0.0,286.899536133,0.0,0.0,525.899963379,
0.0,0.0,293.201568604,0.0,0.0,525.899902344,
1.0,369.0,297.401733398,308.0,77.33203125,525.899902344,
0.0,0.0,303.702850342,0.0,0.0,525.899963379,
0.0,0.0,310.002166748,0.0,0.0,525.900024414,
0.0,0.0,316.300262451,0.0,0.0,525.899963379,
1.0,371.0,322.598876953,318.0,75.140625,525.899902344,
1.0,363.00390625,328.899719238,320.41796875,86.62109375,525.899902344,
1.0,356.171875,335.202667236,325.03515625,88.60546875,525.899902344,
1.0,343.33203125,339.402709961,324.4140625,85.1015625,525.900024414,
1.0,371.0,345.700317383,326.0,78.9453125,525.900024414,
1.0,361.35546875,351.999938965,327.171875,86.26953125,525.899963379,
1.0,353.77734375,358.303131104,331.32421875,88.4296875,525.900024414,
1.0,340.7734375,364.603240967,330.3515625,81.9765625,525.899963379,
1.0,332.83984375,370.900543213,332.03515625,86.1171875,525.899963379,
1.0,321.27734375,377.202789307,334.3359375,84.14453125,525.900024414,
1.0,312.5,381.402862549,337.859375,86.05859375,525.899902344,
1.0,337.55859375,387.700469971,337.62109375,85.6015625,525.900024414,
1.0,329.26953125,394.000305176,340.14453125,86.734375,525.899963379,
1.0,316.81640625,400.301452637,342.18359375,81.8359375,525.899963379,
1.0,311.0,406.6043396,346.0,84.3984375,525.899902344,
0.0,0.0,412.90246582,0.0,0.0,525.900024414,
0.0,0.0,419.201812744,0.0,0.0,525.899902344,
0.0,0.0,423.40246582,0.0,0.0,525.899902344,
1.0,311.0,429.703582764,352.0,83.46875,525.899963379,
0.0,0.0,436.00112915,0.0,0.0,525.900024414,
0.0,0.0,442.303314209,0.0,0.0,525.899963379,
0.0,0.0,448.604309082,0.0,0.0,525.900024414,
1.0,371.0,454.90435791,361.0,81.359375,525.899963379,
1.0,364.0,461.207641602,365.0,85.7578125,525.900024414,
1.0,353.70703125,465.403442383,364.8359375,85.75,525.899963379,
0.0,0.0,471.703735352,0.0,0.0,525.900024414,
1.0,371.0,478.011169434,369.0,83.16015625,525.899902344,
1.0,364.0,484.304840088,372.0,85.29296875,525.899963379,
1.0,352.5,490.606292725,373.171875,89.71484375,525.900085449,
1.0,343.8203125,496.912658691,376.6953125,87.0703125,525.899902344,
1.0,331.5,503.203887939,377.3359375,90.06640625,525.900024414,
1.0,323.5,507.404754639,380.28125,87.8125,525.899963379,
1.0,348.40625,513.7109375,381.796875,78.49609375,525.900024414,
1.0,340.46875,520.006958008,382.96875,90.71875,525.899963379,
1.0,328.265625,526.305603027,382.6171875,83.1015625,525.899963379,
1.0,319.8515625,532.609436035,386.5,85.50390625,525.900024414,
1.0,310.0,538.89630127,386.0,77.4375,525.900024414,


Status,CameraX,MotorY,CameraY,MatchLevel,MotorX,0.0,0.0,81.5002746582,0.0,0.0,525.899963379,
1.0,343.5,81.5001296997,241.73046875,82.21875,525.899963379,
1.0,343.75390625,81.5000457764,241.7890625,82.88671875,525.900024414,
1.0,343.8046875,81.5000457764,241.69140625,82.0,525.899963379,
1.0,343.73046875,81.4999694824,241.71484375,82.20703125,525.900024414,
1.0,343.77734375,87.4761734009,241.71875,82.37109375,525.900024414,
1.0,341.14453125,92.8770065308,245.890625,82.171875,525.900024414,
1.0,345.4921875,98.8729019165,244.3984375,80.18359375,525.899963379,
1.0,345.5,104.874435425,249.0,83.24609375,525.899902344,
